Tweets,Classification,word_count,char_count,avg_word,stopwords,hastags
watch amp cheating scandal bffs 2019 youtube tcovgnorkfmml,False,17,106,5.625,3,0
check added closet poshmark authentic cosmetics gloss via poshmarkapp shopmycloset,False,20,139,6.0,7,0
shows people associated,False,15,99,5.666666666666667,9,0
unfollows tristan thompson still follows via,False,12,99,7.333333333333333,0,0
soñé q era novia,False,7,32,3.7142857142857144,0,0
v peng feel looks shes shit sex,True,16,71,3.5,5,0
culpa não é da se tristan é mal maravilhosa,False,17,98,4.823529411764706,2,0
,False,1,18,18.0,0,0
blog win lip kit kyliejenner kardashians follow,False,13,110,6.133333333333334,3,0
asmr jenners new bestie interview,False,7,48,6.0,0,0
fumbled bag getting smh,False,11,61,4.636363636363637,3,0
breaking news justin bieber spotted fighting paris confronted nz herald said expressing hatred papparazi state pair spotted outside petstore purchased mouse naming shrek,False,45,267,4.955555555555556,20,0
je voir sur france 2 le sur les gamines qui à tout ressembler à et qui se font la chirurgie à 18 ans vraiment les ça les gens cest là je dis insta cest une grosse,False,52,250,3.9019607843137254,1,0
point kris keeping family news jk rewriting harry potter twitter kylies bff cheating khloes man nothing,True,35,207,4.942857142857143,11,0
khloé kardashian fue la persona le sobre la infidelidad tristan thompson,False,17,114,5.647058823529412,1,0
ta soeur sur ton grande brown,False,13,143,6.578947368421052,0,0
queria ocupar posto melhor amiga da,False,11,56,4.181818181818182,2,0
im going run la become new best friend actually gonna happen,False,23,115,4.043478260869565,8,0
building pretending see mark ask personally goals relationship,False,26,154,4.961538461538462,12,0
last night dreamt went school trying keep friends bc drama bf thats learned drama kardashian clan stay relevant media,False,54,276,4.12962962962963,27,0
bet kris finds way get make next season keeping kardashians,False,28,142,4.107142857142857,11,0
wait actually,False,10,56,5.222222222222222,2,0
tout ça pour ressembler à des des gens,False,13,73,4.6923076923076925,0,0
khloé kardashian decided came parents theres tea,False,23,132,4.782608695652174,10,0
stole lol,False,10,75,6.6,3,0
upcoming season keeping kardashians gonna hold real life royale private island last alive gets take empty live life luxury,False,41,213,4.219512195121951,16,0
im sorry matilda,False,11,68,5.2727272727272725,4,0
dónde mi para ser mejor amiga cuidar la q,False,19,98,4.2105263157894735,2,0
ainda não uma vida nas da e resto das kardashians por causa um,False,29,148,4.137931034482759,3,0
asla mi,False,20,147,6.4,0,0
uploaded youtube go amp comment pls fortnite red dead redemption fallout far cry god war monster hunter world sea thieves call duty black ops kingdom come deliverance zombs royale world cup pubg kardashian add snap,True,47,278,4.9361702127659575,6,0
mujer,False,5,24,4.0,0,0
unfollows tristan thompson still follows,False,10,104,8.545454545454545,0,0
jenners new best friend wouldnt man less 20 per game,False,22,107,3.909090909090909,7,0
especially,False,6,40,5.833333333333333,1,0
unfollows tristan thompson still follows,False,10,104,8.545454545454545,0,0
unfollows tristan thompson still follows,False,10,104,8.545454545454545,0,0
forgives exclusive tea see video smart girl,False,13,115,7.142857142857143,1,0
pra ficar foto com filtro da,False,15,83,4.6,3,0
ex khloé kardashian arremete contra ex amiga,False,14,114,6.666666666666667,0,0
didnt know played matilda,False,8,60,6.625,1,0
un sur fb le dit jai un truc en mode fais un coup à la,False,25,117,3.3703703703703702,2,0
unfollows tristan thompson still follows celebs celebrity makeup today fashion gossip,False,16,132,6.823529411764706,0,0
got kick club got kick jenners crib,False,15,77,4.2,5,0
amo,False,5,22,3.6,1,0
able shit travis scott,True,14,84,5.071428571428571,7,0
es fake ni ha ese aún,False,12,75,5.333333333333333,0,0
homem,False,5,30,5.2,0,0
,False,5,65,10.0,0,0
look bigger stuff,True,12,64,4.416666666666667,4,0
im pregnant photo,False,7,56,7.142857142857143,0,0
excuse supporter,False,9,47,4.333333333333333,4,0
unfollows tristan thompson still follows,False,12,105,8.545454545454545,0,0
elle est toute en plus mais si tu pas à moche,False,19,115,5.105263157894737,0,0
theory kardashians set situation keep name media add tea new season kuwtk said hey tristian go hide friendship jordan,False,52,269,4.0754716981132075,28,0
shares video baby stormi kyliejenner snapchat,False,11,82,6.545454545454546,2,0
,False,2,34,16.5,0,0
remain friends tristan thompson cheating scandal,False,14,108,6.785714285714286,3,0
vamos ser um tipo e tyga,False,12,48,3.7,0,0
look cat crossed,False,10,54,4.5,3,0
look bernie sanders crossed,False,9,52,4.888888888888889,2,0
breaking news scott disick spotted kissing wakanda confronted e news said playing game papparazi state pair spotted outside petstore purchased mouse naming snowy,False,44,251,4.7272727272727275,19,0
jenners home got faceliftand dont hate take peek inside eralc bringinyouthedeets keepingupwiththerealestate lwyloh,True,21,188,8.0,4,0
tu novia la se sabe todo el chisme la amiga pero sabe cuando fue la la revolución mexicana,False,24,116,3.875,1,0
io non cosa vi ad una di 16 le sono non sono,False,27,144,4.071428571428571,2,0
travis scott,False,8,79,7.888888888888889,1,0
gaya keren mantan sahabat saat makan burger,False,13,107,7.3076923076923075,0,0
arkadaş senin kadar,False,8,55,6.0,0,0
unfollowed tristan thompson instagram bff,False,16,108,5.8125,6,0
nightstand 3000 buy hollywood kyliejenner,False,10,93,9.333333333333334,0,0
nightstand 3000 buy hollywood kyliejenner,False,10,93,9.333333333333334,0,0
uploaded youtube go amp comment pls fortnite red dead redemption fallout far cry god war monster hunter world sea thieves call duty black ops kingdom come deliverance zombs royale world cup pubg kardashian add snap,True,47,278,4.9361702127659575,6,0
es el más claro ejemplo las amigas,False,12,71,5.0,0,0
go noo,False,9,42,3.7777777777777777,4,0
dicen mis soy la nuestra verdad gusta te regalo una cirugía,False,21,111,4.238095238095238,3,0
yall tweeting situation yall arent currently dating best friends ex someone best friend used talk ill mind business,False,37,205,4.5675675675675675,13,0
breaking news ryan gosling spotted fighting hamilton confronted perez hilton said acting papparazi state pair spotted outside petstore purchased hippo naming fred,False,42,250,4.976190476190476,18,0
anyone else know kim kardashian isnt mom kendall feel ive idea,False,26,134,4.1923076923076925,11,0
hate gonna talk knew shit switch everyday look father im fucking done,True,31,165,4.354838709677419,13,0
kyliejenner lol random girl created makeup line u think would money,False,27,142,4.296296296296297,13,0
yes threatened im coming 4 u bitch,True,11,69,5.363636363636363,1,0
mesmo meu icon da,False,9,61,5.888888888888889,1,0
ser rica pra comprar um igual da,False,11,61,4.636363636363637,0,0
bestie,False,7,52,6.571428571428571,3,0
der zeit keine beziehung wenn die beziehung zu und als,True,31,228,6.258064516129032,0,0
dónde los para la vacante bff,False,12,63,4.333333333333333,0,0
sabías por ejemplo su complejo con los labios surgió raíz un comentario le hizo un chico después besarla,False,24,140,4.875,1,0
khloe kardashian story getting wild,False,13,92,6.153846153846154,3,0
happened art much value much kim kardasian different sell womens products great,False,44,236,4.595238095238095,24,0
understand ol girl gotta stop friends dont got w,False,20,99,4.0,7,0
se ali da je,False,12,81,5.833333333333333,0,0
otra jennerkardashian,False,4,66,15.75,0,0
sabías por ejemplo su complejo con los labios surgió raíz un comentario le hizo un chico después besarla,False,24,140,4.875,1,0
parce te voy pa mi amiga ni fueras,False,21,100,3.8095238095238093,3,0
change header,False,12,58,3.9166666666666665,7,0
jenners home got faceliftand dont hate take peek inside eralc bringinyouthedeets keepingupwiththerealestate lwyloh,True,21,188,8.0,4,0
faux throw buy kyliejenner,False,11,90,7.2727272727272725,0,0
los lujos perderá luego la botara su casa tcoomlkvq0ext,False,18,119,5.666666666666667,0,0
jenners website,False,5,40,7.2,0,0
pag di ako sa na lang ako bagong bff ni ur ready upcoming cosmetics collab yall haha,False,27,149,4.555555555555555,3,0
real,False,6,43,6.333333333333333,1,0
shes 19 lash business called inspiration behind lash line says would made millions cosmetics early age,False,40,268,5.675,16,0
winter es como la,False,9,49,4.555555555555555,0,0
people say want nobody deny shes fucking mate,True,19,101,4.368421052631579,8,0
challenge mais pour les,False,9,60,5.777777777777778,0,0
en su iphone 4 tratando con,False,13,87,5.769230769230769,0,0
uploaded youtube go amp comment pls fortnite red dead redemption fallout far cry god war monster hunter world sea thieves call duty black ops kingdom come deliverance zombs royale world cup pubg kardashian add snap,True,47,278,4.9361702127659575,6,0
lips put shame,False,10,54,4.5,3,0
problem let people get comfortable im smh,False,15,78,4.2,5,0
jenners old lips,False,8,59,6.5,2,0
thinking everyones rly trying blame 16 year old breaking relationship literally tyga day met day broke,False,40,222,4.575,20,0
facts,False,5,39,7.0,1,0
só eu tenho ir em um role com uma peruca igual vezes,False,21,96,3.619047619047619,1,0
net worth 900 million,False,8,38,4.428571428571429,1,0
hi need place lawsuit bc stole money thank u next see u court kyliejenner,False,26,134,4.1923076923076925,7,0
long,False,2,26,8.0,1,0
dream friends kim kardashian honestly best dream ive years,False,23,113,3.9565217391304346,12,0
nuevo es cosmetics nada las hermanas pero ese labial es,False,24,121,4.083333333333333,4,0
yes killed basically nazis towards kill kill kill take claim whats yall still dont pay attention middle east open eyes one cares jenners,False,50,273,4.48,19,0
jenners home got faceliftand dont hate take peek inside eralc bringinyouthedeets keepingupwiththerealestate lwyloh,True,20,169,7.5,4,0
ugly af fr fr,False,7,35,4.142857142857143,0,0
sigue los pasos en el,False,13,107,6.714285714285714,0,0
people,False,7,57,7.285714285714286,2,0
pq je avec un compte en pp,False,14,79,4.714285714285714,1,0
ateezofficial know,False,11,72,5.636363636363637,3,0
auditioning jenners new bff hearing fucked tristan,True,14,98,6.071428571428571,4,0
dream jenners new bff taking care stormi 247,False,20,102,4.15,10,0
many oscars daughter nominated,False,12,64,4.416666666666667,6,0
ateezofficial quaking,False,5,37,6.6,1,0
pra mim mo,False,6,39,5.666666666666667,0,0
find crazy jenners best friend sisters partner crazy shit,True,19,100,4.315789473684211,8,0
person 2 based last digit follow 12 34 56 kendall 78 ariana grande 90 gigi hadid,False,23,140,3.6333333333333333,3,0
breaking news chris brown spotted kissing hamilton confronted nz herald said secretly married papparazi state pair spotted outside petstore purchased wolf naming winnie,False,46,280,5.222222222222222,19,0
entire six travis scotts birthday kyliejenner travisscott,False,14,108,6.785714285714286,2,0
kid,False,10,54,4.5,5,0
person 2 based last digit follow 12 34 56 kendall 78 ariana grande 90,False,24,141,3.6333333333333333,3,0
le voy hablar bien así por instagram para ver si así como le los new york mexico,False,28,140,4.035714285714286,2,0
wait matilda,False,7,53,6.714285714285714,1,0
roy lawrence dallaglio antonio banderas charlie,False,14,110,6.928571428571429,1,0
son ex tyga sorti force dune soirée à hollywood,False,14,83,5.384615384615385,0,0
lo va hacer nadie así lo hago yo one es sabes la historia las kardashians mira te la,False,31,162,4.0625,6,0
finally unfollows tristan thompson social media finally unfollowed love rat tristan thompson social media comes six days learned fooled around best friend jordy,False,40,255,5.4,11,0
finally unfollows tristan thompson social media,False,10,82,7.3,1,0
wtf,True,9,57,5.444444444444445,0,0
finally unfollows tristan thompson social media,False,9,63,6.111111111111111,1,0
youre u dropped ass island 4 days k,True,20,103,4.2,6,0
finally unfollows tristan thompson social media,False,11,83,7.3,1,0
white girl twitter account photo ariana grande stan tea sis gif something everyone,False,31,172,4.375,13,0
necesito una en mi vida,False,9,57,5.444444444444445,0,0
finally unfollows tristan thompson social media finally unfollowed love rat tristan thompson social media comes six days learned fooled around best friend jordy,False,41,274,5.7073170731707314,11,0
look mirror think exactly guy goes see jenners baby daddy concert looks,False,26,124,3.8076923076923075,12,0
nada esto estaría pasando si fuera,False,12,61,4.166666666666667,1,0
ways supported bff years,False,14,93,5.714285714285714,5,0
published february 22 2019 smacked khloe kardashian front must see,False,19,126,5.684210526315789,4,0
trash talk friendship ends amid,False,11,80,6.363636363636363,1,0
